,experiment,iter,noise_lvl,num_neurons_updated,patterns_imprinted(m),avg_recall_ratio,avg_hamming,avg_resemblance,avg_steps
231,1.0,1.0,0.0,0.2,12.0,0.9166666666666666,9.083333333333334,98.12327823691459,2.1666666666666665
232,1.0,1.0,0.0,0.2,13.0,1.0,10.076923076923077,97.91799109980929,2.3846153846153846
233,1.0,1.0,0.0,0.2,14.0,1.0,11.0,97.72727272727272,2.2857142857142856
234,1.0,1.0,0.0,0.2,15.0,1.0,10.466666666666667,97.83746556473828,2.2666666666666666
235,1.0,1.0,0.0,0.2,16.0,1.0,10.8125,97.76601239669421,2.3125
236,1.0,1.0,0.0,0.2,17.0,0.9411764705882353,12.058823529411764,97.50850753524549,2.2941176470588234
237,1.0,1.0,0.0,0.2,18.0,0.9444444444444444,11.833333333333334,97.55509641873277,2.388888888888889
238,1.0,1.0,0.0,0.2,19.0,0.9473684210526315,11.842105263157896,97.55328403653763,2.4210526315789473
239,1.0,1.0,0.0,0.2,20.0,0.95,11.75,97.57231404958677,2.3
240,1.0,2.0,0.0,0.2,1.0,1.0,0.0,100.0,1.0
241,1.0,2.0,0.0,0.2,2.0,1.0,0.0,100.0,1.0
242,1.0,2.0,0.0,0.2,3.0,1.0,0.0,100.0,1.0
243,1.0,2.0,0.0,0.2,4.0,1.0,4.25,99.12190082644629,1.75
244,1.0,2.0,0.0,0.2,5.0,1.0,4.4,99.0909090909091,2.0
245,1.0,2.0,0.0,0.2,6.0,1.0,4.0,99.17355371900824,2.0
246,1.0,2.0,0.0,0.2,7.0,1.0,6.142857142857143,98.73081463990555,2.142857142857143
247,1.0,2.0,0.0,0.2,8.0,1.0,5.875,98.78615702479338,2.125
248,1.0,2.0,0.0,0.2,9.0,0.8888888888888888,7.333333333333333,98.48484848484847,2.111111111111111
249,1.0,2.0,0.0,0.2,10.0,0.9,8.6,98.22314049586777,2.1
250,1.0,2.0,0.0,0.2,11.0,0.9090909090909091,8.909090909090908,98.15927873779115,2.272727272727273
251,1.0,2.0,0.0,0.2,12.0,0.9166666666666666,9.083333333333334,98.12327823691459,2.1666666666666665
252,1.0,2.0,0.0,0.2,13.0,1.0,10.076923076923077,97.91799109980929,2.3076923076923075
253,1.0,2.0,0.0,0.2,14.0,1.0,11.0,97.72727272727272,2.2857142857142856
254,1.0,2.0,0.0,0.2,15.0,1.0,10.466666666666667,97.83746556473828,2.2
255,1.0,2.0,0.0,0.2,16.0,1.0,10.8125,97.76601239669421,2.25
256,1.0,2.0,0.0,0.2,17.0,0.9411764705882353,12.058823529411764,97.50850753524549,2.3529411764705883
257,1.0,2.0,0.0,0.2,18.0,0.9444444444444444,11.833333333333334,97.55509641873277,2.3333333333333335
258,1.0,2.0,0.0,0.2,19.0,0.9473684210526315,11.842105263157896,97.55328403653763,2.1578947368421053
259,1.0,2.0,0.0,0.2,20.0,0.95,11.75,97.57231404958677,2.25
260,1.0,3.0,0.0,0.2,1.0,1.0,0.0,100.0,1.0
261,1.0,3.0,0.0,0.2,2.0,1.0,0.0,100.0,1.0
262,1.0,3.0,0.0,0.2,3.0,1.0,0.0,100.0,1.0
263,1.0,3.0,0.0,0.2,4.0,1.0,4.25,99.12190082644629,1.75
264,1.0,3.0,0.0,0.2,5.0,1.0,4.4,99.0909090909091,1.8
265,1.0,3.0,0.0,0.2,6.0,1.0,4.0,99.17355371900824,2.0
266,1.0,3.0,0.0,0.2,7.0,1.0,6.142857142857143,98.73081463990555,2.142857142857143
267,1.0,3.0,0.0,0.2,8.0,1.0,5.875,98.78615702479338,2.25
268,1.0,3.0,0.0,0.2,9.0,0.8888888888888888,7.333333333333333,98.48484848484847,2.2222222222222223
269,1.0,3.0,0.0,0.2,10.0,0.9,8.6,98.22314049586777,2.1
270,1.0,3.0,0.0,0.2,11.0,0.9090909090909091,8.909090909090908,98.15927873779115,2.3636363636363638
271,1.0,3.0,0.0,0.2,12.0,0.9166666666666666,9.083333333333334,98.12327823691459,2.0833333333333335
272,1.0,3.0,0.0,0.2,13.0,1.0,10.076923076923077,97.91799109980929,2.3076923076923075
273,1.0,3.0,0.0,0.2,14.0,1.0,11.0,97.72727272727272,2.357142857142857
274,1.0,3.0,0.0,0.2,15.0,1.0,10.466666666666667,97.83746556473828,2.2
275,1.0,3.0,0.0,0.2,16.0,1.0,10.8125,97.76601239669421,2.3125
276,1.0,3.0,0.0,0.2,17.0,0.9411764705882353,12.058823529411764,97.50850753524549,2.2941176470588234
277,1.0,3.0,0.0,0.2,18.0,0.9444444444444444,11.833333333333334,97.55509641873277,2.3333333333333335
278,1.0,3.0,0.0,0.2,19.0,0.9473684210526315,11.842105263157896,97.55328403653763,2.3157894736842106
279,1.0,3.0,0.0,0.2,20.0,0.95,11.75,97.57231404958677,2.15
280,1.0,4.0,0.0,0.2,1.0,1.0,0.0,100.0,1.0
281,1.0,4.0,0.0,0.2,2.0,1.0,0.0,100.0,1.0
282,1.0,4.0,0.0,0.2,3.0,1.0,0.0,100.0,1.0
283,1.0,4.0,0.0,0.2,4.0,1.0,4.25,99.12190082644629,1.75
284,1.0,4.0,0.0,0.2,5.0,1.0,4.4,99.0909090909091,2.0
285,1.0,4.0,0.0,0.2,6.0,1.0,4.0,99.17355371900824,2.0
286,1.0,4.0,0.0,0.2,7.0,1.0,6.142857142857143,98.73081463990555,2.142857142857143
287,1.0,4.0,0.0,0.2,8.0,1.0,5.875,98.78615702479338,2.125
288,1.0,4.0,0.0,0.2,9.0,0.8888888888888888,7.333333333333333,98.48484848484847,2.111111111111111
289,1.0,4.0,0.0,0.2,10.0,0.9,8.6,98.22314049586777,2.1
290,1.0,4.0,0.0,0.2,11.0,0.9090909090909091,8.909090909090908,98.15927873779115,2.090909090909091
291,1.0,4.0,0.0,0.2,12.0,0.9166666666666666,9.083333333333334,98.12327823691459,2.1666666666666665
292,1.0,4.0,0.0,0.2,13.0,1.0,10.076923076923077,97.91799109980929,2.3076923076923075
293,1.0,4.0,0.0,0.2,14.0,1.0,11.0,97.72727272727272,2.2142857142857144
294,1.0,4.0,0.0,0.2,15.0,1.0,10.466666666666667,97.83746556473828,2.2
295,1.0,4.0,0.0,0.2,16.0,1.0,10.8125,97.76601239669421,2.1875
296,1.0,4.0,0.0,0.2,17.0,0.9411764705882353,12.058823529411764,97.50850753524549,2.2941176470588234
297,1.0,4.0,0.0,0.2,18.0,0.9444444444444444,11.833333333333334,97.55509641873277,2.2222222222222223
